offerid,category,class,subclass,brand,name
1017869912,Paints,Exterior Paints,Exterior Emulsion - Base,Dulux Paints,Dulux Paints DN WS PROTECT YOX 9 L Exterior Emulsion - Base
1017660019,Hardware,Cabinet Hardware,Cabinet Handle,Decowell,Decowell SH-10 Silver 4 in. Cabinet Handle
1017659954,Hardware,Cabinet Hardware,Cabinet Handle,Decowell,Decowell SD-101 Black 6 in. Cabinet Handle
1000673745,Paints,Paint Tools,Other Tools,Cumi,Cumi 100mmx50 Meter 100 Grit Concord Hand Sander Roll
1014760222,Lighting & Fans,Fan,Ceiling Fan,Crompton,Crompton 1225mm SilentPro Enso (Charcoal Grey) Ceiling Fan
1006317913,Boards & Laminates,Laminates,Decorative Laminates,Craftlam,Craftlam 152 Chocolate CL SF 0.95 mm Decorative Laminates
1017836107,Flooring,Ceramic Tiles,Ceramic Wall Tile,Colortile,Colortile Vasto Bianco D Glossy 600 mm x 300 mm Ceramic Wall Tile
1017942915,Flooring,Ceramic Tiles,Ceramic Wall Tile,Colortile,Colortile Muse Cement Matt 600 mm x 300 mm Ceramic Wall Tile
1017942937,Flooring,Ceramic Tiles,Ceramic Wall Tile,Colortile,Colortile Muse Cement D
1017937855,Flooring,Ceramic Tiles,Ceramic Wall Tile,Colortile,Colortile Brecon Floral D
1017935775,Flooring,Ceramic Tiles,Ceramic Floor Tile,Colortile,Colortile Bali Almond F Textured 300 mm x 300 mm Ceramic Floor Tile
1000463208,Kitchen & Bath,Kitchen Faucets,Sink Tap,Cera,Cera Crayon Wall Mounted Silver Sink Tap
1016132584,Kitchen & Bath,Toilets,Flush Tank,Cera,Cera B1010112SN Congo Single Flush PVC Cistern Tank
1017644993,Flooring,Ceramic Tiles,Ceramic Parking Tile,Orient Bell,Orient Bell HRP squares indus seal Textured 400 mm x 400 mm Ceramic Parking Tile
1018166722,Kitchen & Bath,Toilets,Indian Toilet (IWC),Parryware,Parryware C0129 Indian Toilet (IWC)
1018268714,Kitchen & Bath,Bath Mirrors,Bath Mirror,Brizzio,Brizzio PS-D920 Bath Mirror
1014893426,Kitchen & Bath,Bath Faucets,Diverter,Parryware,Parryware g4850a1 High Flow Diverter
1018234232,Flooring,Ceramic Tiles,Ceramic Floor Tile,Blackberry,Blackberry Canadian Antiskid FL Textured 300 mm x 300 mm Ceramic Floor Tile
1006884972,Electricals,Batteries & Torch,Torch,Philips,Philips Ujjwal Mini LED Lantern
1018754459,Paints,Undercoats,Wall Primer,BIRLA opus,BIRLA opus PHP White Style Pro Hide 20 L Wall Primer
1014818811,Boards & Laminates,Plywood & Blockboard,Blockboards,Plyneer,Plyneer Gold 8 ft. x 4 ft. 19 mm MR Blockboards
1017674393,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Optima 6 sq mm Black 90 m FR PVC Insulated Wire
1000354098,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Optima+ 1 sq mm Blue 90 m PVC Insulated Wire
1016138102,Lighting & Fans,Decorative Lights,Pendant Light,Quace,Quace Black Metal Pendant Light
1018227624,Paints,Interior Paints,Interior Emulsion - Color,Asian Paints,Asian Paints Royale Luxury Emulsion SA02-10 L
1014792024,Boards & Laminates,Edgeband,Edgeband,REHAU,REHAU 75724 Electric Blue Matte 22 mm x 2 mm 2 mm 1 m Edgeband
1018693102,Electricals,Wires & Cables,Low Tension Wire,RR Kabel,RR Kabel FRLS-H 4 sq mm Black 200 m FRLS-H Insulated Wire
1017916887,Paints,Wood Coatings,Polyurethane (PU) Coating,Asian Paints,Asian Paints EMPORIO SEALER 4L Polyurethane (PU) Coating
1018670932,Electricals,Wires & Cables,Low Tension Wire,RR Kabel,RR Kabel RR KABEL 1.5 SQ MM  BLUE 200 MTR Low Tension Wire
1017852114,Electricals,Wires & Cables,Low Tension Wire,RR Kabel,RR Kabel Superex Green HR+FR 6 sq mm Black 90 m FR PVC Insulated Wire
1017852136,Electricals,Wires & Cables,Low Tension Wire,RR Kabel,RR Kabel Superex Green HR+FR 6 sq mm Yellow 90 m FR PVC Insulated Wire
1018207292,Electricals,Water Heaters & Geysers,Storage Geyser,Racold,Racold OMNIS DG10L S 5S Square Storage Geyser
1015026865,Boards & Laminates,Laminates,Decorative Laminates,Royale Touche,Royale Touche 1178 Pink Crystal 1.25 mm Decorative Laminates
1018696551,Non-Merchandising,Others,Others,Luminous,Royals Embroidered Navy Blue Baseball Cap
1017816964,Plumbing,Accessories,Fastening & Clamp,Hi-Tech Pipe Clamps,"SS Nails 1 1/2""- 250 gram Pack"
1017702281,Hardware,Fasteners,Screw,Satyam,Satyam 50x8 Nickel Wood Screws
1016800689,Paints,Metal Paints,Enamel-Color,Asian Paints,Asian Paints Apcolite Premium - Satin 1 L Mahogany Enamel-Color
1000416735,Electricals,Switches and Sockets,Switch,Schneider,Schneider Unica Pure Grey 1 Way 6 A Modular Switch
1006960012,Electricals,Electrical Tools & Accessories,Accessory,Schneider,Schneider Unica Pure Indicator Lamp
1017776841,Power & Hand Tools,Household Cleaning,Cleaning Tools,Scotch-Brite,Scotch-Brite Scrub Sponge 6x9.5cm 3pcs
1000395911,Plumbing,Fittings,Water Pipe Fitting,Ashirvad,Ashirvad FlowGuard Plus 1¼ in. (32 mm) CPVC Adaptor - FTA
1000388714,Plumbing,Fittings,Water Pipe Fitting,Ashirvad,Ashirvad FlowGuard Plus 1 in. (25 mm) CPVC Sweep Bend
1000388536,Plumbing,Fittings,Water Pipe Fitting,Ashirvad,Ashirvad FlowGuard Plus 1 in. (25 mm) CPVC Adaptor - FTA (Brass)
1014921925,Plumbing,Fittings,Water Pipe Fitting,Ashirvad,Ashirvad Aqualife 1½ in. (40 mm) UPVC Sweep Bend
1014922015,Plumbing,Fittings,Water Pipe Fitting,Ashirvad,Ashirvad Aqualife 1 in. (25 mm) UPVC Step Over Bend
1002367935,Plumbing,Fittings,SWR Fitting,Prince,Single T with Door [ULTRAFIT][ISI|SJ] 110mm
1016942826,Flooring,Vitrified Tiles,Vitrified Floor Tile,Anuj,Anuj Special Nara 600 mm x 600 mm GVT Tile
1018253775,Flooring,Vitrified Tiles,Vitrified Floor Tile,Anuj,Anuj DIWAC 600 mm x 600 mm PVT - Double Charged
1016141672,Flooring,Vitrified Tiles,Vitrified Parking Tile,Somany,Somany Acteon Grey Textured 400 mm x 400 mm Vitrified Parking Tile
1016141704,Flooring,Vitrified Tiles,Vitrified Parking Tile,Somany,Somany Acteon Gris Textured 400 mm x 400 mm Vitrified Parking Tile
1018235209,Flooring,Vitrified Tiles,Vitrified Floor Tile,Anuj,Anuj 66038 600 mm x 600 mm Vitrified - GVT
1018235088,Flooring,Vitrified Tiles,Vitrified Floor Tile,Anuj,Anuj 66020 600 mm x 600 mm Vitrified - GVT
1017725595,Flooring,Ceramic Tiles,Ceramic Floor Tiles,Anuj,Anuj 3188 300 mm x 300 mm Aluminum Anodized 0.3 m Ceramic Floor Tiles
1017840056,Flooring,Vitrified Tiles,Vitrified Floor Tile,Somany,Somany Duragres Enorme Spencer Natural Fp 1600 mm x 800 mm GVT Tile
1017014106,Flooring,Ceramic Tiles,Ceramic Wall Tile,Anuj,Anuj 19188_D Glossy 450 mm x 300 mm Ceramic Wall Tile
1000435601,Flooring,Vitrified Tiles,Vitrified Floor Tile,Somany,Somany Duragres Valor Delmon Grey 600 mm x 600 mm GVT Tile
1000366601,Electricals,Switches and Sockets,Switch Board Plate,Anchor,Anchor Roma Urban 6 Module Glossy Pure White Switch Board Plate
1017839412,Flooring,Vitrified Tiles,Vitrified Floor Tile,Somany,Somany Duragres Valor Escara Beige 600 mm x 600 mm GVT Tile
1017839512,Flooring,Vitrified Tiles,Vitrified Floor Tile,Somany,Somany Duragres Valor Gritstone Crema Rt 600 mm x 600 mm GVT Tile
1016141348,Flooring,Vitrified Tiles,Vitrified Parking Tile,Somany,Somany Elise Grey Dk Matte 300 mm x 300 mm Vitrified Parking Tile
1006138189,Electricals,Wires & Cables,Low Tension Wire,Anchor,Anchor Advance FR 1.5 sq mm Green 180 m FR PVC Insulated Wire
1000212684,Power & Hand Tools,Hand Tools,Spanners & Wrench,Akar,Akar 1900244 17 x 18 x 19 x 21 mm Cross Rim Wrench
1002380626,Paints,Tapes,Masking Tape,ABRO,ABRO 6123 24 mm x 20 m 1 Masking Tape
1017979502,Flooring,Ceramic Tiles,Ceramic Wall Tile,Somany,Somany Fabro Brown HL-02 Glossy 600 mm x 300 mm Ceramic Wall Tile
1016122927,Flooring,Vitrified Tiles,Vitrified Floor Tile,Somany,Somany Grande Valor Perlino Grey FP 1200 mm x 600 mm GVT Tile
1018706852,Boards & Laminates,Laminates,Acrylic Laminates,RANG DÉCOR,RANG DÉCOR RM 8103 Euphoria Euphoria HG 1.5 mm Acrylic Laminates
1017979846,Flooring,Ceramic Tiles,Ceramic Floor Tile,Somany,Somany Sabia Peach DK FL Matte 300 mm x 300 mm Ceramic Floor Tile
1017124142,Plumbing,Fittings,Water Pipe Fitting,Ashirvad,"1 x ?"" Brass FTA (Sch 80)-Upvc"
1017840356,Flooring,Vitrified Tiles,Vitrified Floor Tile,Somany,Somany Techstone Grey 600 mm x 600 mm Full Body Tile
1000196187,Power & Hand Tools,Hand Tools,Measuring & Layout Tool,Stanley,Stanley STHT42264-812 200 MM Spirit Level
1018707197,Boards & Laminates,Laminates,Acrylic Laminates,RANG DÉCOR,RANG DÉCOR RM 8101 Palissandro Blue Palissandro Blue HG 1.5 mm Acrylic Laminates
1017654314,Hardware,Cabinet Hardware,Cabinet Handle,Tunes,Tunes CH- 906 Antique 6 in. Cabinet Handle
1017654982,Hardware,Cabinet Hardware,Cabinet Handle,Tunes,Tunes DP-451 Silver 4 in. Concealed Cabinet Handle
1017808277,Boards & Laminates,Panels & Louvers,Louvers,Mystic,Tuscany-6 8604 8*ft x 6 inch
1014983751,Hardware,Curtain Hardware,Curtain Finial,Unbranded,Unbranded Brown Curtain Bracket
1018734026,Hardware,Kitchen Hardware,Kitchen Accessory,Unbranded,Unbranded EBCO ID- 5 MM  INSERT CAP Kitchen Accessory
1015000492,Hardware,Fasteners,Nail,Unbranded,Unbranded Mild Steel 17 mm x 1 in. Nail Pack of 1
1014985942,Hardware,Cabinet Hardware,Cabinet Handle,Unbranded,Unbranded Silver 101.6 mm Pull Handle
1000219525,Power & Hand Tools,Hand Tools,Socket & Socket set,Taparia,Taparia BMS14MXL 1/2 in. 24pc Bi-Hex Socket Set
1015004817,Hardware,Door Hardware,Door Hinge,Unbranded,Unbranded Silver 4 in. x 1 in. x 1 in. Brass
1017926976,Plumbing,Tanks,Overhead Tank,Supreme,Supreme ECOSIL 4 Layer White 2000 L Overhead Tank
1018864105,Construction Materials,Steel & Bar,TMT Bar,Unbranded,Unbranded Superlinks Square steel 08 MM 12*7 TMT Bar TMT Bar
1018869178,Construction Materials,Steel & Bar,TMT Bar,Unbranded,Unbranded Superlinks Square steel 08 MM 7*4 TMT Bar
1017671222,Plumbing,Tanks,Overhead Tank,Vectus,Vectus VC2000 Overhead Tank
1000199813,Power & Hand Tools,Hand Tools,Spanners & Wrench,Venus,Venus RS02369 10 x 11 mm Ring Spanner
1017811681,Power & Hand Tools,Kitchenware,Kitchen Tools,Crystal,crystal COP004 1000ml SS Oil Container
1017822714,Power & Hand Tools,Kitchenware,Jar,Embassy,embassy EM2024 No 08 (87D x 105H) SS 22 G Deep Dabba
1017717864,Boards & Laminates,Laminates,Acrylic Laminates,Signature,Signature SA 502 Picasso Gold SA 1.5 mm Acrylic Laminates
1000722823,Kitchen & Bath,Tiles Tools & Accessories,Tile Grout,Roff,Roff Rainbow Tile Mate 738 g Slate Grey Tile Epoxy Grout
1017948691,Hardware,Door Hardware,Door Handle,Apace,Apace APH65300BK Black 12 in. Aluminium Door Handle
1016117889,Plumbing,Accessories,Fastening & Clamp,AMP ELECTRICALS,2 1/2'' Sp Clamp (Doz)
1016834049,Paints,Metal Paints,Enamel-Base,Nippon,950 ML Satin Enamel Base SE2 (M)
1014844162,Electricals,"Conduit, Boxes & Fitting",Conduit Fitting,Aeroplast,Aeroplast 90 x 90 mm Plastic Round Sheet
1017686451,Electricals,Switches and Sockets,Switch Board Plate,Anchor,Anchor Roma Urban 2 Module Matte Hue Oriental Maroon Switch Board Plate
1017699319,Flooring,Vitrified Tiles,Vitrified Floor Tile,Anuj,Anuj 24102 1200 mm x 600 mm GVT Tile
1018254832,Flooring,Ceramic Tiles,Ceramic Wall Tile,Anuj,Anuj 30004 HL 1 Glossy 450 mm x 300 mm Ceramic Wall Tile
1018235666,Flooring,Ceramic Tiles,Ceramic Wall Tile,Anuj,Anuj 5186 DK Glossy 450 mm x 300 mm Ceramic Wall Tile
1018235222,Flooring,Vitrified Tiles,Vitrified Floor Tile,Anuj,Anuj 66037 600 mm x 600 mm Vitrified - GVT
1018253497,Flooring,Vitrified Tiles,Vitrified Floor Tile,Anuj,Anuj 80017 1000 mm x 200 mm Vitrified - GVT
1018253475,Flooring,Vitrified Tiles,Vitrified Floor Tile,Anuj,Anuj 80021 1000 mm x 200 mm Vitrified - GVT
1016941471,Flooring,Ceramic Tiles,Ceramic Wall Tile,Anuj,Anuj Ap 1438_L Glossy 600 mm x 300 mm Ceramic Wall Tile
1018235009,Flooring,Vitrified Tiles,Vitrified Floor Tile,Anuj,Anuj Lapatto Conway 1200 mm x 600 mm Vitrified - GVT
1014921147,Plumbing,Fittings,Water Pipe Fitting,Ashirvad,Ashirvad Aqualife 1¼ in. (32 mm) UPVC Tank Nipple One Side
1014922883,Plumbing,Fittings,Water Pipe Fitting,Ashirvad,Ashirvad Aqualife 1½ x 1 in. (40 x 25 mm) UPVC Reducer Tee
1000398136,Plumbing,Fittings,Water Pipe Fitting,Ashirvad,Ashirvad FlowGuard Plus 1 x 1 x ¾ in. (25 x 25 x 20 mm) CPVC Reducer Tee
1016798676,Paints,Metal Paints,Enamel-Color,Asian Paints,Asian Paints Apcolite Premium - Gloss 1 L Blue Bell White Enamel-Color
1016798408,Paints,Metal Paints,Enamel-Color,Asian Paints,Asian Paints Apcolite Premium - Gloss 1 L Royal Ivory Enamel-Color
1013523712,Paints,Exterior Paints,Exterior Emulsion - Color,Asian Paints,Asian Paints Apex 20 L Beach Shack Exterior Emulsion - Color
1000678039,Paints,Colorants,Universal Stainer,Asian Paints,Asian Paints Fast Red 50 ml Universal Stainer
1018049502,Kitchen & Bath,Bath Faucets,Bath Spout,Parryware,Parryware Alpha Chrome Bath Spout
1017810989,Lighting & Fans,Fan,Ceiling Fan,Atomberg,Atomberg FG0304 Ceiling Fan
1000188412,Power & Hand Tools,Power Tools,Trimmer,Black & Decker,Black & Decker GL350L-B1 350 W Trimmer
1000638617,Electricals,Circuit Breakers,MCB,Legrand,Legrand RX3 Double Pole 40 A B Curve MCB
1015924352,Boards & Laminates,Laminates,Decorative Laminates,CENTURYLAMINATES,CENTURYLAMINATES Starline 80492 Rose Wood SUD 0.8 mm Decorative Laminates
1018272863,Lighting & Fans,Fan,Ceiling Fan,CG,CG 1200mm Ultimo (Satin Smoke Brown) Ceiling Fan
1018168881,Kitchen & Bath,Bath Faucets,Shower Panel,Cera,"Cera Luxe B2530123XX Torene Superior Aluminium body Shower Panel 1450 x 200 mm - Four functions with Rain, Cascade rain, Body jets(Adjustable) and Hand shower(1.5 m) With Thermostatic function"
1017935807,Flooring,Ceramic Tiles,Ceramic Wall Tile,Colortile,Colortile Bulgari Sand Glossy 600 mm x 300 mm Ceramic Wall Tile
1017938334,Flooring,Vitrified Tiles,Vitrified Floor Tile,Colortile,Colortile Desert Dune 1200 mm x 600 mm GVT
1017939635,Flooring,Vitrified Tiles,Vitrified Floor Tile,Colortile,Colortile Elegance Forest Green 1200 mm x 600 mm GVT
1017938856,Flooring,Vitrified Tiles,Vitrified Floor Tile,Colortile,Colortile Fossil Silver 1200 mm x 600 mm GVT
1017936498,Flooring,Ceramic Tiles,Ceramic Wall Tile,Colortile,Colortile Verona Rock Glossy 450 mm x 300 mm Ceramic Wall Tile
1017775949,Power & Hand Tools,Hand Tools,Tools Storage & Organizers,Command,Command 17002Anz Small Hook
1017943838,Flooring,Vitrified Tiles,Vitrified Floor Tile,Creanza,Creanza Prime Cementum Bone 600 mm x 600 mm GVT
1000673323,Power & Hand Tools,Power Tools Accessories,Coated Abrasive,Cumi,Cumi 125x22mm 60 Grit Concord Resin Sander Disc
1000673089,Paints,Paint Tools,Other Tools,Cumi,Cumi CR661 225x280mm 180 Grit Ajax Sukha Paper Plus Sheet
1017656227,Hardware,Cabinet Hardware,Cabinet Knob,Decowell,Decowell SN5 Gold Cabinet Knob
1017660108,Hardware,Cabinet Hardware,Cabinet Handle,Decowell,Decowell SSD CP TT 4 in. Cabinet Handle
1000156108,Hardware,Door Hardware,Lever Handle,Dorset,Dorset INFORGMHG Multicolor Lever Without Lock
1017868366,Paints,Interior Paints,Interior Emulsion - Base,Dulux Paints,Dulux Paints DN VT PEARL GLO NEW WHITE BASE 4 L Interior Emulsion - Base
1018200726,Paints,Exterior Paints,Exterior Emulsion - Base,Dulux Paints,Dulux Paints DN WS Max Deep Base 3.6 L Exterior Emulsion - Base
1017869791,Paints,Exterior Paints,Exterior Emulsion - Base,Dulux Paints,Dulux Paints DN WS PROTECT ACCENT BASE 900 ml Exterior Emulsion - Base
1000429338,Lighting & Fans,Light Bulbs,LED Night Bulb,Panasonic,Panasonic 0.5W-Red LED Night Bulb
1000501786,Kitchen & Bath,Kitchen Faucets,Deck Mixer,Hindware,Hindware F920001CP (White) Single Lever Deck Mixer
1014974752,Hardware,Other Hardware,Shelf Support,EBCO,EBCO GSS1 5 mm Mild Steel Shelf Support
1014991582,Hardware,Kitchen Hardware,Profile,EBCO,EBCO HG3C-EC 71 mm End Cap - C
1017223018,Hardware,Other Hardware,Profile Connector,EBCO,End Cap 1935 BL
1000583655,Electricals,Batteries & Torch,Torch,Eveready,Eveready HL 51 Rechargable Lantern
1014852325,Appliances,Hobs & Chimney,Chimney,Faber,Faber  Zenith 90cm Filterless Auto-Clean Chimney
1016327071,Plumbing,Fittings,Agriculture Fitting,Finolex,Finolex 2½ x 1½ in. (75 x 50 mm) 6 Kg/cm² Reducer Agriculture Fitting
1016070092,Plumbing,Fittings,Agriculture Fitting,Finolex,Finolex 4 in. (110 mm) 4 Kg/cm² Fabricated Bend Agriculture Fitting
1014828899,Plumbing,Pipes,SWR Pipe,Finolex,Finolex 4 in. (110 mm) Type A Single Socket Self Fit 6 m SWR Pipe
1018175676,Electricals,"Conduit, Boxes & Fitting",Conduit Fitting,Finolex,Finolex Bend 25 mm PVC Bend
1018175532,Electricals,"Conduit, Boxes & Fitting",Conduit Pipe,Finolex,Finolex MMS 19 mm MMS( Medium Mechanical Stress) PVC Conduit Pipe
1000357724,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex Silver 6 sq mm Black 90 m FR PVC Insulated Wire
1014835317,Plumbing,Fittings,Water Pipe Fitting,Finolex,Finolex ¾ in. (20 mm) UPVC Step Over Bend
1000168467,Hardware,Cabinet Hardware,Cabinet Handle,Flint,Flint FL:27 Silver 128 mm Pull Handle
1017615672,Plumbing,Fittings,Water Pipe Fitting,Finolex,"Fx WHITE Fit 50040 TEE 21/2"""
1017748165,Electricals,Electrical Tools & Accessories,Accessory,GM,GM G Magic Dummy Round Junction Plate
1017773425,Electricals,Switches and Sockets,Electrical Socket,GM,GM G-Nine Genia Graphite Magnesia 3 pin 16 A 2 Module Socket
1018217557,Electricals,Switches and Sockets,Switch Board Plate,GM,GM GPBSD04004 Gra Mag Switch Board Plate
1018817387,Electricals,Switches and Sockets,Switch Board Plate,GM,GM GX FMSV03003 Glossy White 3M Switch Board Plate
1018817376,Electricals,Switches and Sockets,Switch Board Plate,GM,GM GX FMSV04004 Glossy White 4M Switch Board Plate
1006155431,Kitchen & Bath,Bath Accessories,Floor Drain,Goeka,Goeka 5 in. x 5 in. Square Stainless Steel Floor Drain
1006157711,Kitchen & Bath,Bath Faucets,Hand Held Shower,Goeka,Goeka Three And Above Flow Hand Held Shower
1014981747,Hardware,Cabinet Hardware,Drawer Lock,EBCO,Ebco SQL1-32 Secutek Drawer Lock
1014814616,Hardware,Cabinet Hardware,Drawer Channel,EBCO,EBCO STDS30-I-35-SC 300 mm 35kg Soft Close Telescopic Drawer Channel
1017089792,Hardware,Cabinet Hardware,Cabinet Handle,FTC Shree,FTC Shree F-1189 CP 4 in. Cabinet Handle
1016106399,Plumbing,Accessories,Fastening & Clamp,Hi-Tech Pipe Clamps,"HTU 1"" - Universal Clamp"
1000253628,Hardware,Cabinet Hardware,Drawer Channel,Hafele,Hafele 432.02.197 600 mm Soft Close Drawer Channel
1017012061,Lighting & Fans,Fan,Ceiling Fan,Halonix,Halonix 1200mm Turbon VXI (White) Ceiling Fan
1000171225,Hardware,Cabinet Hardware,Drawer Channel,Hettich,Hettich 9243228 550 mm Soft Close Drawer Channel
1000690331,Power & Hand Tools,Power Tools,Vacuum Cleaner,Bosch,Bosch GAS 12-25 1250 watts 21 L Wet & Dry Vacuum Cleaner
1017676573,Electricals,"Conduit, Boxes & Fitting",Conduit Fitting,Indian Tube,Indian Tube 25 mm PVC Surface Junction Box 3 Way
1006161736,Kitchen & Bath,Bath Accessories,Towel Rack,Jaquar,Jaquar 600 mm x 260 mm x 90 mm Stainless Steel Towel Rack
1017798376,Kitchen & Bath,Bath Faucets,Wall Mixer,Jaquar,Jaquar ALI-CHR-85683K Wall Mixer
1000495723,Kitchen & Bath,Wash Basins,Table Top Basin,Jaquar,Jaquar FLORENTINE 360 mm x 520 mm x 125 mm White Table Top Basin
1017770444,Kitchen & Bath,Kitchen Faucets,Sink Tap,Jaquar,Jaquar Florentine Prime FLP-CHR-5347PM wall mounted Sink Tap with Extended Swinging spout
1017629865,Kitchen & Bath,Bath Faucets,Diverter,Jaquar,Jaquar KUP-BLM-35079NKPM Diverter
1017803794,Boards & Laminates,Laminates,Decorative Laminates,Merino,Merino 46247 Natural Reed WVN 1 mm Decorative Laminates
1014924741,Kitchen & Bath,Bath Faucets,Diverter,Jaquar,Jaquar ORP-CHR-10079KPM High Flow Diverter
1000638285,Plumbing,Accessories,Nipple,Futura,Futura NW-058 1 in. Hex Nipple
1000578949,Kitchen & Bath,Bath Faucets,Bath Spout,Jaquar,Jaquar Vignette Prime Chrome Bath Spout
1017777564,Hardware,Door Hardware,Door Handle,Jeevan,Jeevan JAZZ Silver 6 in. SS Door Handle
1017657306,Hardware,Door Hardware,Lever Handle,Jeevan,Jeevan MH886 Antique Mortise on Plate Set (CY Type )
1017657463,Hardware,Door Hardware,Tower Bolt,Jeevan,Jeevan Medium 4 in. Antique Brass Tower Bolt
1017656873,Hardware,Door Hardware,Door Handle,Jeevan,Jeevan S Cross 8 in.  Antique Door Handle
1017662756,Hardware,Door Hardware,Door Stopper,Jeevan,Jeevan Tower Magnet Antique Antique Door Stopper
1017932426,Flooring,Ceramic Tiles,Ceramic Floor Tile,KAG,KAG 10080 F Textured 300 mm x 300 mm Ceramic Floor Tile
1018270526,Flooring,Ceramic Tiles,Ceramic Wall Tile,KAG,KAG 58084 L Glossy 450 mm X 300 mm Ceramic Wall Tile
1018270548,Flooring,Ceramic Tiles,Ceramic Wall Tile,KAG,KAG 58086 HL R Glossy 450 mm X 300 mm Ceramic Wall Tile
1017933184,Flooring,Ceramic Tiles,Ceramic Floor Tile,KAG,KAG BELLON F Textured 300 mm x 300 mm Ceramic Floor Tile
1017933562,Flooring,Ceramic Tiles,Ceramic Wall Tile,KAG,KAG COSERA KITCHEN HL R Glossy 450 mm x 300 mm Ceramic Wall Tile
1018269583,Flooring,Vitrified Tiles,Vitrified Floor Tile,KAG,KAG FANTASY AZUL 1200 mm x 600 mm Vitrified - GVT
1018269461,Flooring,Vitrified Tiles,Vitrified Floor Tile,KAG,KAG HENRI BLUE 1200 mm x 600 mm Vitrified - PGVT
1017934363,Flooring,Vitrified Tiles,Vitrified Floor Tile,KAG,KAG SOHA BEIGE 1200 mm x 600 mm GVT
1017919624,Hardware,Cabinet Hardware,Cabinet Handle,Apace,Apace H21996GDAPCHA Gold 4 in. Cabinet Handle
1000557672,Flooring,Ceramic Tiles,Ceramic Wall Tile,Kajaria,Kajaria Bolton Light Glossy 600 mm x 300 mm Ceramic Wall Tile
1000558784,Flooring,Ceramic Tiles,Ceramic Wall Tile,Kajaria,Kajaria Cyprus Bronce Matte 600 mm x 300 mm Ceramic Wall Tile
1017838166,Flooring,Vitrified Tiles,Vitrified Floor Tile,Kajaria Eternity,Kajaria Eternity Arbescato 1800 mm x 1200 mm GVT Tile
1016791291,Flooring,Vitrified Tiles,Vitrified Wall Tile,Kajaria Eternity,Kajaria Eternity Karnico Beige 600 mm x 300 mm GVT Tile
